Unnamed: 0,대교,일자,녹조,주소,상,하,상구,상동,하구,하동,총량지점명,수소이온농도(ph),전기전도도(μS/㎝),용존산소(㎎/L),BOD(㎎/L)_x,COD(㎎/L)_x,부유물질(㎎/L),총질소(T-N)(㎎/L),총인(T-P)(㎎/L),총유기탄소(TOC)(㎎/L),유량(㎥/s),방사선측정소명,측정소코드,I-131(요오드),수질측정소명,수온(℃)_y,DO(㎎/L),BOD(㎎/L)_y,COD(㎎/L)_y,TN(㎎/L),TP(㎎/L),TOC(㎎/L),SS(㎎/L),평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),분기_m,하구분기별인구수,하동분기별인구수,물재생센터명칭,방류_BOD,방류_TOC(2021년 1월 이전자료는 COD),방류_SS,방류_T-N,방류_TP,방류_COCG,년,월,일,80mm이상비온날횟수,방사선측정망까지의거리,총량측정망까지의거리,수질측정망까지의거리,1차하수처리량,2차하수처리량,상동분기별인구수,상구분기별인구수,교통량,총_유동인구_수_상구,연령대_10_유동인구_수_상구,연령대_20_유동인구_수_상구,연령대_30_유동인구_수_상구,연령대_40_유동인구_수_상구,연령대_50_유동인구_수_상구,연령대_60_이상_유동인구_수_상구,총_유동인구_수_하구,연령대_10_유동인구_수_하구,연령대_20_유동인구_수_하구,연령대_30_유동인구_수_하구,연령대_40_유동인구_수_하구,연령대_50_유동인구_수_하구,연령대_60_이상_유동인구_수_하구,한강옆녹지_상구,한강옆녹지_하구,녹지_상구,녹지_하구,시민의식_환경
182,성수대교,2018-08-27,456.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.5,110.0,10.0,1.2,5.4,30.0,3.105,0.205,3.3,2254.34,탄천6,1018A22,0.368,탄천6,25.3,7.1,1.4,4.7,6.132,0.138,3.3,2.6,22.7,19.5,91.0,7.84,2018 1/2,551888.0,28122.0,중랑물재생센터,16.7,25.3,20.7,32.306,0.998,1540.0,2018,8,27,1,4.327630719267837,6.9205438675806175,4.211394946008007,633329.0,1711769.0,17694.0,316068.0,123661.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
183,한남대교,2018-08-27,820.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.5,110.0,10.0,1.2,5.4,30.0,3.105,0.205,3.3,2254.34,중랑천6,1018A48,0.234,보광,29.8,4.7,1.5,6.0,3.601,0.088,2.6,13.0,22.7,19.5,91.0,7.84,2018 1/2,443989.0,34863.0,중랑물재생센터,16.7,25.3,20.7,32.306,0.998,1540.0,2018,8,27,1,3.826155926430122,9.021813375263932,0.0299246352157982,633329.0,1711769.0,23964.0,245245.0,208828.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
184,한남대교,2018-09-03,280.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.5,110.0,10.0,1.2,5.4,30.0,3.105,0.205,3.3,2254.34,중랑천6,1018A48,0.234,보광,22.0,8.9,0.8,4.0,3.426,0.064,2.0,9.0,23.3,34.5,85.3,3.36,2018 3/4,441539.0,34861.0,중랑물재생센터,8.9,17.5,7.1000000000000005,36.3,0.322,1340.0,2018,9,3,0,3.826155926430122,9.021813375263932,0.0299246352157982,421751.0,1322128.0,23647.0,245087.0,204925.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
185,성수대교,2018-09-03,186.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.5,110.0,10.0,1.2,5.4,30.0,3.105,0.205,3.3,2254.34,탄천6,1018A22,0.368,탄천6,25.3,7.1,1.4,4.7,6.132,0.138,3.3,2.6,23.3,34.5,85.3,3.36,2018 3/4,549255.0,28131.0,중랑물재생센터,8.9,17.5,7.1000000000000005,36.3,0.322,1340.0,2018,9,3,0,4.327630719267837,6.9205438675806175,4.211394946008007,421751.0,1322128.0,17622.0,317197.0,125244.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
186,광진교,2018-09-03,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.5,110.0,10.0,1.2,5.4,30.0,3.105,0.205,3.3,2254.34,탄천6,1018A22,0.368,성내천,22.1,6.7,1.2,4.2,2.938,0.158,2.7,17.0,23.3,34.5,85.3,3.36,2018 3/4,434992.0,36640.0,탄천물재생센터,3.9,11.5,2.4,17.852,0.3959999999999999,1280.0,2018,9,3,0,5.364305138762256,0.0302736875149207,2.169217144211481,14503.0,818142.0,36407.0,369999.0,17354.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
187,성산대교,2018-09-03,122.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.4,110.0,9.4,1.4,5.4,34.3,3.01,0.205,3.0,2289.752,노량진,1018A52,0.0,영등포,22.1,9.6,0.8,3.8,3.161,0.081,2.1,21.4,23.3,34.5,85.3,3.36,2018 3/4,403724.0,22995.0,난지물재생센터,4.3,11.9,5.4,23.93,0.127,850.0,2018,9,3,0,7.411079548588725,7.4053186405932925,0.5050029732725944,8924.0,761533.0,19797.0,385032.0,160724.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
188,한남대교,2018-09-10,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.9,143.0,9.8,1.2,5.8,50.0,3.095,0.22,3.4,1677.89,중랑천6,1018A48,0.234,보광,22.0,8.9,0.8,4.0,3.426,0.064,2.0,9.0,22.9,0.0,49.5,19.84,2018 3/4,441539.0,34861.0,중랑물재생센터,8.700000000000001,18.2,7.1000000000000005,34.145,0.325,1580.0,2018,9,10,0,3.826155926430122,9.021813375263932,0.0299246352157982,1605.0,1294428.0,23647.0,245087.0,205603.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
189,광진교,2018-09-10,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.9,143.0,9.8,1.2,5.8,50.0,3.095,0.22,3.4,1677.89,탄천6,1018A22,0.368,성내천,22.1,6.7,1.2,4.2,2.938,0.158,2.7,17.0,22.9,0.0,49.5,19.84,2018 3/4,434992.0,36640.0,탄천물재생센터,2.3,12.5,4.4,17.799,0.319,1400.0,2018,9,10,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,732635.0,36407.0,369999.0,17167.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
190,성수대교,2018-09-10,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.9,143.0,9.8,1.2,5.8,50.0,3.095,0.22,3.4,1677.89,탄천6,1018A22,0.368,탄천6,25.3,7.1,1.4,4.7,6.132,0.138,3.3,2.6,22.9,0.0,49.5,19.84,2018 3/4,549255.0,28131.0,중랑물재생센터,8.700000000000001,18.2,7.1000000000000005,34.145,0.325,1580.0,2018,9,10,0,4.327630719267837,6.9205438675806175,4.211394946008007,1605.0,1294428.0,17622.0,317197.0,131070.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
191,성산대교,2018-09-10,27.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.6,144.0,10.2,1.4,7.1,70.0,3.67,0.305,3.7,1684.245,노량진,1018A52,0.0,영등포,22.1,9.6,0.8,3.8,3.161,0.081,2.1,21.4,22.9,0.0,49.5,19.84,2018 3/4,403724.0,22995.0,난지물재생센터,2.6,11.6,5.199999999999999,22.79,0.126,1660.0,2018,9,10,0,7.411079548588725,7.4053186405932925,0.5050029732725944,342.0,604561.0,19797.0,385032.0,173217.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
192,성수대교,2018-09-17,265.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.2,199.0,11.3,1.2,4.1,4.7,3.38,0.055,2.2,147.9,탄천6,1018A22,0.368,탄천6,25.3,7.1,1.4,4.7,6.132,0.138,3.3,2.6,22.3,0.1,64.3,20.42,2018 3/4,549255.0,28131.0,중랑물재생센터,11.7,21.3,8.7,36.5,0.31,1130.0,2018,9,17,0,4.327630719267837,6.9205438675806175,4.211394946008007,969.0,1295730.0,17622.0,317197.0,131290.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
193,성산대교,2018-09-17,126.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.8,257.0,8.4,1.6,4.7,15.1,5.395,0.095,2.7,146.623,노량진,1018A52,0.0,영등포,22.1,9.6,0.8,3.8,3.161,0.081,2.1,21.4,22.3,0.1,64.3,20.42,2018 3/4,403724.0,22995.0,난지물재생센터,5.7,14.1,6.4,28.79,0.219,910.0,2018,9,17,0,7.411079548588725,7.4053186405932925,0.5050029732725944,404.0,576541.0,19797.0,385032.0,173621.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
194,한남대교,2018-09-17,106.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.2,199.0,11.3,1.2,4.1,4.7,3.38,0.055,2.2,147.9,중랑천6,1018A48,0.234,보광,22.0,8.9,0.8,4.0,3.426,0.064,2.0,9.0,22.3,0.1,64.3,20.42,2018 3/4,441539.0,34861.0,중랑물재생센터,11.7,21.3,8.7,36.5,0.31,1130.0,2018,9,17,0,3.826155926430122,9.021813375263932,0.0299246352157982,969.0,1295730.0,23647.0,245087.0,207792.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
195,광진교,2018-09-17,37.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.2,199.0,11.3,1.2,4.1,4.7,3.38,0.055,2.2,147.9,탄천6,1018A22,0.368,성내천,22.1,6.7,1.2,4.2,2.938,0.158,2.7,17.0,22.3,0.1,64.3,20.42,2018 3/4,434992.0,36640.0,탄천물재생센터,6.0,11.2,1.2000000000000002,23.344,0.356,1390.0,2018,9,17,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,705763.0,36407.0,369999.0,17047.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
196,성산대교,2018-10-01,381.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.5,277.0,10.9,1.8,5.9,12.2,5.29,0.055,3.3,187.347,노량진,1018A52,0.0,영등포,17.6,10.3,1.7,5.3,3.552,0.066,2.5,9.8,15.4,0.0,55.1,15.1,2018 3/4,403724.0,22995.0,난지물재생센터,1.8,12.6,8.4,27.63,0.2,1280.0,2018,10,1,0,7.411079548588725,7.4053186405932925,0.5050029732725944,397.0,567171.0,19797.0,385032.0,177148.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
197,성수대교,2018-10-01,98.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,탄천6,1018A22,0.368,탄천6,17.9,8.6,2.0,4.7,6.992,0.103,3.3,3.4,15.4,0.0,55.1,15.1,2018 3/4,549255.0,28131.0,중랑물재생센터,13.1,20.5,10.5,36.5,0.29,1250.0,2018,10,1,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1232283.0,17622.0,317197.0,129300.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
198,광진교,2018-10-01,106.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,탄천6,1018A22,0.368,성내천,15.9,5.9,2.3,4.7,3.384,0.22,2.6,42.4,15.4,0.0,55.1,15.1,2018 3/4,434992.0,36640.0,탄천물재생센터,5.4,8.7,4.8,24.889,0.319,1280.0,2018,10,1,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,666710.0,36407.0,369999.0,16236.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
199,한남대교,2018-10-01,398.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,중랑천6,1018A48,0.234,보광,17.8,9.7,1.9,5.8,5.016,0.073,2.5,5.2,15.4,0.0,55.1,15.1,2018 3/4,441539.0,34861.0,중랑물재생센터,13.1,20.5,10.5,36.5,0.29,1250.0,2018,10,1,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1232283.0,23647.0,245087.0,200210.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
200,한남대교,2018-10-08,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,중랑천6,1018A48,0.234,보광,17.8,9.7,1.9,5.8,5.016,0.073,2.5,5.2,14.8,0.0,47.0,15.28,2018 3/4,441539.0,34861.0,중랑물재생센터,12.9,16.3,15.0,36.0,0.46,2100.0,2018,10,8,0,3.826155926430122,9.021813375263932,0.0299246352157982,12835.0,1323748.0,23647.0,245087.0,210066.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
201,성산대교,2018-10-08,160.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.5,277.0,10.9,1.8,5.9,12.2,5.29,0.055,3.3,187.347,노량진,1018A52,0.0,영등포,17.6,10.3,1.7,5.3,3.552,0.066,2.5,9.8,14.8,0.0,47.0,15.28,2018 3/4,403724.0,22995.0,난지물재생센터,2.4,12.5,4.8,22.6,0.17,1110.0,2018,10,8,0,7.411079548588725,7.4053186405932925,0.5050029732725944,249.0,645033.0,19797.0,385032.0,171618.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
202,성수대교,2018-10-08,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,탄천6,1018A22,0.368,탄천6,17.9,8.6,2.0,4.7,6.992,0.103,3.3,3.4,14.8,0.0,47.0,15.28,2018 3/4,549255.0,28131.0,중랑물재생센터,12.9,16.3,15.0,36.0,0.46,2100.0,2018,10,8,0,4.327630719267837,6.9205438675806175,4.211394946008007,12835.0,1323748.0,17622.0,317197.0,132285.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
203,광진교,2018-10-08,14.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.4,223.0,10.8,2.0,5.5,9.5,3.155,0.04,3.0,191.28,탄천6,1018A22,0.368,성내천,15.9,5.9,2.3,4.7,3.384,0.22,2.6,42.4,14.8,0.0,47.0,15.28,2018 3/4,434992.0,36640.0,탄천물재생센터,2.8,7.7,2.8,22.329,0.223,1320.0,2018,10,8,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,763386.0,36407.0,369999.0,17024.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
204,한남대교,2018-10-15,178.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.1,171.0,10.2,1.5,4.7,6.7,2.72,0.09,2.4,150.86,중랑천6,1018A48,0.234,보광,17.8,9.7,1.9,5.8,5.016,0.073,2.5,5.2,15.2,0.0,69.9,11.26,2018 3/4,441539.0,34861.0,중랑물재생센터,16.9,20.1,11.5,35.478,0.575,2560.0,2018,10,15,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1251884.0,23647.0,245087.0,214795.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
205,성산대교,2018-10-15,135.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.0,213.0,8.0,1.2,4.5,13.7,3.75,0.12,3.0,151.467,노량진,1018A52,0.0,영등포,17.6,10.3,1.7,5.3,3.552,0.066,2.5,9.8,15.2,0.0,69.9,11.26,2018 3/4,403724.0,22995.0,난지물재생센터,2.7,13.3,4.8,26.67,0.19,580.0,2018,10,15,0,7.411079548588725,7.4053186405932925,0.5050029732725944,421.0,569204.0,19797.0,385032.0,175682.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
206,성수대교,2018-10-15,159.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.1,171.0,10.2,1.5,4.7,6.7,2.72,0.09,2.4,150.86,탄천6,1018A22,0.368,탄천6,17.9,8.6,2.0,4.7,6.992,0.103,3.3,3.4,15.2,0.0,69.9,11.26,2018 3/4,549255.0,28131.0,중랑물재생센터,16.9,20.1,11.5,35.478,0.575,2560.0,2018,10,15,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1251884.0,17622.0,317197.0,126006.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
207,광진교,2018-10-15,45.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.1,171.0,10.2,1.5,4.7,6.7,2.72,0.09,2.4,150.86,탄천6,1018A22,0.368,성내천,15.9,5.9,2.3,4.7,3.384,0.22,2.6,42.4,15.2,0.0,69.9,11.26,2018 3/4,434992.0,36640.0,탄천물재생센터,5.0,12.9,2.5,25.361,0.294,1150.0,2018,10,15,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,686352.0,36407.0,369999.0,16500.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
208,성수대교,2018-10-22,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.05,243.5,8.8,1.6,4.9,11.4,4.640000000000001,0.0975,2.9,152.43625,탄천6,1018A22,0.368,탄천6,15.9,8.4,1.3,5.2,8.651,0.127,4.2,4.4,14.0,0.0,50.0,12.13,2018 3/4,549255.0,28131.0,중랑물재생센터,17.2,19.1,10.0,32.222,0.593,3440.0,2018,10,22,0,4.327630719267837,6.9205438675806175,4.211394946008007,3181.0,1208089.0,17622.0,317197.0,93826.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,490.0,0.0,1884.68,10232.27,5.57
209,성산대교,2018-10-22,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.1,274.0,9.6,2.0,5.3,9.1,5.53,0.075,2.8,153.40550000000002,노량진,1018A52,0.0,영등포,17.6,10.3,1.7,5.3,3.552,0.066,2.5,9.8,14.0,0.0,50.0,12.13,2018 3/4,403724.0,22995.0,난지물재생센터,2.4000000000000004,13.5,5.199999999999999,26.200000000000003,0.2,540.0,2018,10,22,0,7.411079548588725,7.4053186405932925,0.5050029732725944,426.0,545647.0,19797.0,385032.0,175854.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
210,한남대교,2018-10-22,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.8,286.5,9.75,1.6,4.949999999999999,7.1,5.465,0.065,2.6,154.37475,중랑천6,1018A48,0.234,보광,17.8,9.7,1.9,5.8,5.016,0.073,2.5,5.2,14.0,0.0,50.0,12.13,2018 3/4,441539.0,34861.0,중랑물재생센터,17.2,19.1,10.0,32.222,0.593,3440.0,2018,10,22,0,3.826155926430122,9.021813375263932,0.0299246352157982,3181.0,1208089.0,23647.0,245087.0,208392.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
211,광진교,2018-10-22,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.4,197.5,10.1,0.8,3.9,7.75,2.965,0.0625,2.05,212.55,탄천6,1018A22,0.368,성내천,10.3,9.5,1.4,2.7,2.771,0.053,2.1,5.2,14.0,0.0,50.0,12.13,2018 3/4,434992.0,36640.0,탄천물재생센터,4.1,14.3,6.8,22.945,0.3409999999999999,600.0,2018,10,22,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,729520.0,36407.0,369999.0,16695.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
212,한남대교,2018-10-29,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.1,229.0,10.8,1.0,3.9,7.5,3.18,0.035,2.2,155.62,중랑천6,1018A48,0.234,보광,17.8,9.7,1.9,5.8,5.016,0.073,2.5,5.2,7.2,0.0,57.3,9.84,2018 3/4,441539.0,34861.0,중랑물재생센터,15.4,16.8,10.0,45.486,0.765,4950.0,2018,10,29,0,3.826155926430122,9.021813375263932,0.0299246352157982,383.0,1247188.0,23647.0,245087.0,209715.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,3552.88,11218.5,5.57
213,광진교,2018-10-29,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.1,229.0,10.8,1.0,3.9,7.5,3.18,0.035,2.2,155.62,탄천6,1018A22,0.368,성내천,10.3,9.5,1.4,2.7,2.771,0.053,2.1,5.2,7.2,0.0,57.3,9.84,2018 3/4,434992.0,36640.0,탄천물재생센터,7.6,12.9,12.0,23.585,0.367,930.0,2018,10,29,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,716363.0,36407.0,369999.0,0.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,0.0,2597.12,5250.89,5.63
214,성산대교,2018-10-29,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,7.5,299.0,9.9,1.2,4.6,5.1,5.4,0.055,2.4,155.344,노량진,1018A52,0.0,영등포,17.6,10.3,1.7,5.3,3.552,0.066,2.5,9.8,7.2,0.0,57.3,9.84,2018 3/4,403724.0,22995.0,난지물재생센터,3.1,11.4,5.199999999999999,22.85,0.18,500.0,2018,10,29,0,7.411079548588725,7.4053186405932925,0.5050029732725944,365.0,549280.0,19797.0,385032.0,171409.0,64796817.0,9842551.0,11924928.0,10522191.0,9607268.0,9308384.0,13591494.0,73621361.0,12441575.0,8683917.0,11041879.0,11479027.0,11507545.0,18467417.0,0.0,17169.44,8630.69,12598.06,5.57
